ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL
CLE_94934,Cleveland Museum of Art,Spouted Jar,Vessels,Nile silt ware,2040–1648 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1915.49/1915.49_web.jpg
CLE_135054,Cleveland Museum of Art,Hippopotamus,Sculpture,"bronze, solid cast",332 BCE–395 CE,Statuary,https://openaccess-cdn.clevelandart.org/1958.100/1958.100_web.jpg
CLE_94496,Cleveland Museum of Art,Dish in the Form of a Shell,Vessels,travertine,1540–1296 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.814/1914.814_web.jpg
CLE_93978,Cleveland Museum of Art,"Bronze mount from a ""Shawabty Bundle"": Head",Funerary Equipment,"head; bronze face, black copper wig, with traces of gilding",c. 1336–1256 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.555.1/1914.555.1_web.jpg
CLE_94089,Cleveland Museum of Art,Shawabty Jar with Lid (lid),Funerary Equipment,Nile silt ware,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.641.b/1914.641.b_web.jpg
CLE_118663,Cleveland Museum of Art,Various Sketches of the Madonna and Child (recto); Architectural Studies (verso) [partially visible on recto],Drawing,pen and brown ink (iron gall) and brush and brown wash,c. 1570,Reliefs,https://openaccess-cdn.clevelandart.org/1939.670/1939.670_web.jpg
CLE_94017,Cleveland Museum of Art,Overseer Shawabty,Funerary Equipment,turquoise faience with dark purple decoration,1069–845 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.588/1914.588_web.jpg
CLE_93973,Cleveland Museum of Art,"Bronze Mount from a ""Shawabty Bundle"": Arm with Scribe's Palette",Funerary Equipment,bronze with traces of gilding,c. 1336–1256 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.554.2.b/1914.554.2.b_web.jpg
CLE_94095,Cleveland Museum of Art,Shawabty Jar with Lid (lid),Funerary Equipment,Nile silt ware,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.643.b/1914.643.b_web.jpg
CLE_114266,Cleveland Museum of Art,Folio from a Qur'an (verso),Drawing,"Opaque watercolor, ink, and gold on parchment",800s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.493.b/1933.493.b_web.jpg
CLE_93974,Cleveland Museum of Art,"Bronze Mount from a ""Shawabty Bundle"": Pair of Feet ",Funerary Equipment,bronze,c. 1336–1256 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.554.3/1914.554.3_web.jpg
CLE_94088,Cleveland Museum of Art,Shawabty Jar with Lid,Funerary Equipment,Nile silt ware,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.641.a/1914.641.a_web.jpg
CLE_94514,Cleveland Museum of Art,Shawabty Jar with Lid (lid),Funerary Equipment,Nile silt ware; lid of limestone,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.829.b/1914.829.b_web.jpg
CLE_93976,Cleveland Museum of Art,"Bronze Mount from a ""Shawabty Bundle"": Right Foot",Funerary Equipment,bronze,c. 1336–1256 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.554.3.b/1914.554.3.b_web.jpg
CLE_94124,Cleveland Museum of Art,Fragment of a Tomb Relief,Sculpture,limestone,1401–1391 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.670/1914.670_web.jpg
CLE_114264,Cleveland Museum of Art,Folio from a Qur'an,Drawing,"Opaque watercolor, ink, and gold on parchment",800s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.493/1933.493_web.jpg
CLE_93971,Cleveland Museum of Art,"Bronze Mount from a ""Shawabty Bundle"": Pair of Arms",Funerary Equipment,bronze with traces of gilding,c. 1336–1256 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.554.2/1914.554.2_web.jpg
CLE_93979,Cleveland Museum of Art,"Bronze mount from a ""Shawabty Bundle"": Crossed Arms",Funerary Equipment,bronze,c. 1336–1256 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.555.2/1914.555.2_web.jpg
CLE_93975,Cleveland Museum of Art,"Bronze Mount from a ""Shawabty Bundle"": Left Foot",Funerary Equipment,bronze,c. 1336–1256 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.554.3.a/1914.554.3.a_web.jpg
CLE_93972,Cleveland Museum of Art,"Bronze Mount from a ""Shawabty Bundle"": Arm with Feather",Funerary Equipment,bronze with traces of gilding,c. 1336–1256 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.554.2.a/1914.554.2.a_web.jpg
CLE_94484,Cleveland Museum of Art,Shawabty in Dress of Everyday Life,Funerary Equipment,polychrome faience,1295–1188 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.803/1914.803_web.jpg
CLE_93970,Cleveland Museum of Art,"Bronze Mount from a ""Shawabty Bundle"": Head",Funerary Equipment,"bronze, black copper wig, traces of gilding",c. 1336–1256 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.554.1/1914.554.1_web.jpg
CLE_94094,Cleveland Museum of Art,Shawabty Jar with Lid,Funerary Equipment,Nile silt ware,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.643.a/1914.643.a_web.jpg
CLE_160981,Cleveland Museum of Art,Phylactery (Reliquary Penant),Metalwork,copper alloy,c. 500–700,Unclassified,https://openaccess-cdn.clevelandart.org/1999.237/1999.237_web.jpg
CLE_114265,Cleveland Museum of Art,Folio from a Qur'an (recto),Drawing,"Opaque watercolor, ink, and gold on parchment",800s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.493.a/1933.493.a_web.jpg
CLE_128045,Cleveland Museum of Art,Mirror,Metalwork,bronze,c. 470–460 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1950.7/1950.7_web.jpg
CLE_94447,Cleveland Museum of Art,Amulet of an Unidentified Shape,Amulets,turquoise green faience,2123–2040 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.793.9/1914.793.9_web.jpg
CLE_94345,Cleveland Museum of Art,"Book of Amduat of Buiruharmut, with Elements of the Tenth through Twelfth Hours",Funerary Equipment,papyrus,1000–900 BCE,Reliefs,https://openaccess-cdn.clevelandart.org/1914.725/1914.725_web.jpg
CLE_113363,Cleveland Museum of Art,Fragment of a Cosmetic Dish,Cosmetic Objects,travertine,1353–1337 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1932.35/1932.35_web.jpg
CLE_94070,Cleveland Museum of Art,Alabastron,Vessels,travertine,664–525 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.623/1914.623_web.jpg
CLE_94002,Cleveland Museum of Art,Statuette: Seated Amen-Ra,Sculpture,"bronze and black copper, gilded and inlaid",715–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.574/1914.574_web.jpg
CLE_95046,Cleveland Museum of Art,Bowl with Flying Birds,Ceramic,"Fritware with underglaze-painted design, Sultanabad ware",1280–1400,Pottery,https://openaccess-cdn.clevelandart.org/1915.589/1915.589_web.jpg
CLE_94513,Cleveland Museum of Art,Shawabty Jar with Lid,Funerary Equipment,Nile silt ware; lid of limestone,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.829.a/1914.829.a_web.jpg
CLE_105912,Cleveland Museum of Art,Bobbin Lace Flounce: Punto di Milano,Lace,"lace, bobbin: linen",18th century,Unclassified,https://openaccess-cdn.clevelandart.org/1923.997/1923.997_web.jpg
CLE_94059,Cleveland Museum of Art,Kohl Container,Cosmetic Objects,turquoise faience with black painted decoration,1295–1188 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.616/1914.616_web.jpg
CLE_118664,Cleveland Museum of Art,Various Sketches of the Madonna and Child (recto),Drawing,pen and brown ink (iron gall) and brush and brown wash,c. 1580,Reliefs,https://openaccess-cdn.clevelandart.org/1939.670.a/1939.670.a_web.jpg
CLE_94489,Cleveland Museum of Art,Model Figure of a Man,Funerary Equipment,painted wood,1980–1801 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.808/1914.808_web.jpg
CLE_94000,Cleveland Museum of Art,Statuette of Khonsu,Sculpture,"bronze, solid cast",664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.572/1914.572_web.jpg
CLE_153393,Cleveland Museum of Art,Study for Mehmet Ali Pasha,Drawing,"watercolor, gouache, black chalk, and graphite",c. 1844,Reliefs,https://openaccess-cdn.clevelandart.org/1986.78/1986.78_web.jpg
CLE_156830,Cleveland Museum of Art,Ring: Gazelle Eating Thicket,Jewelry,polychrome faience (yellow and purple),1391–1353 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1992.51/1992.51_web.jpg
CLE_95120,Cleveland Museum of Art,Bowl,Ceramic,earthenware with luster-painted design,1000s,Pottery,https://openaccess-cdn.clevelandart.org/1915.642/1915.642_web.jpg
CLE_101375,Cleveland Museum of Art,Squat Jar with Lug Handles,Vessels,marl clay,4000–3000 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1920.1988/1920.1988_web.jpg
CLE_122511,Cleveland Museum of Art,Statuette of Neith,Sculpture,"bronze, solid cast",305–30 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1942.775/1942.775_web.jpg
CLE_94594,Cleveland Museum of Art,String of Beads,Jewelry,faience,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.10/1915.10_web.jpg
CLE_94604,Cleveland Museum of Art,Loose Beads and Two Terminals,Jewelry,faience,1980–1801 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.11/1915.11_web.jpg
CLE_94645,Cleveland Museum of Art,Necklace,Jewelry,faience,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.23/1915.23_web.jpg
CLE_94838,Cleveland Museum of Art,Necklace,Jewelry,faience,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.4/1915.4_web.jpg
CLE_146726,Cleveland Museum of Art,"General Jean-Baptiste Kléber (Sketch for ""The Battle of the Pyramids"")",Painting,oil on linen,c. 1835,Reliefs,https://openaccess-cdn.clevelandart.org/1972.17.1/1972.17.1_web.jpg
CLE_94340,Cleveland Museum of Art,Falcon Head Steering Oar Butt,Funerary Equipment,wood,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.720/1914.720_web.jpg
CLE_94182,Cleveland Museum of Art,Cornflower Inlay,Amulets,polychrome faience,1350–1296 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.707/1914.707_web.jpg
CLE_114239,Cleveland Museum of Art,Leaf from a Qur'an (recto),Drawing,"ink, gold, and colors on paper",1000s-1100s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.481.a/1933.481.a_web.jpg
CLE_114238,Cleveland Museum of Art,Leaf from a Qur'an,Drawing,"ink, gold, and colors on paper",1000s-1100s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.481/1933.481_web.jpg
CLE_94653,Cleveland Museum of Art,Necklace,Jewelry,"garnet, amethyst, and carnelian",2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.28/1915.28_web.jpg
CLE_94944,Cleveland Museum of Art,Single Strand Necklace,Jewelry,faience,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.5/1915.5_web.jpg
CLE_118041,Cleveland Museum of Art,Yusuf and Zulaykha meeting,Painting,"Gum tempera, ink, and gold on paper",c. 1764,Jewellery,https://openaccess-cdn.clevelandart.org/1939.164/1939.164_web.jpg
CLE_133249,Cleveland Museum of Art,Lunette with Two Angels Supporting a Pendant Cross,Sculpture,limestone,400s,Jewellery,https://openaccess-cdn.clevelandart.org/1955.63/1955.63_web.jpg
CLE_94351,Cleveland Museum of Art,Mummy Mask of Senbi,Funerary Equipment,"cartonage, wood, limestone, obsidian, paint",1980–1801 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.731/1914.731_web.jpg
CLE_94423,Cleveland Museum of Art,Butterfly Inlay,Amulets,polychrome faience with painted decoration,1350–1296 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.789/1914.789_web.jpg
CLE_133308,Cleveland Museum of Art,Dancing Pan,Sculpture,limestone with traces of red polychromy,c. 350–500,Statuary,https://openaccess-cdn.clevelandart.org/1955.68/1955.68_web.jpg
CLE_113362,Cleveland Museum of Art,Fragment,Vessels,turquoise faience,1353–1337 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1932.34/1932.34_web.jpg
CLE_95005,Cleveland Museum of Art,Tutu as Sphinx,Sculpture,gray steatite,150 BCE–30 CE,Statuary,https://openaccess-cdn.clevelandart.org/1915.556/1915.556_web.jpg
CLE_133260,Cleveland Museum of Art,Engaged Capital with Animals,Sculpture,limestone,400s - 500s,Statuary,https://openaccess-cdn.clevelandart.org/1955.64/1955.64_web.jpg
CLE_94654,Cleveland Museum of Art,Fragments of Decoration from Funerary Equipment,Funerary Equipment,gold leaf,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.29/1915.29_web.jpg
CLE_95117,Cleveland Museum of Art,Offering Table,Sculpture,limestone,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.64/1915.64_web.jpg
CLE_94341,Cleveland Museum of Art,"Lion Head, perhaps a Steering Oar Butt",Funerary Equipment,wood,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.721/1914.721_web.jpg
CLE_97498,Cleveland Museum of Art,String of Glass Beads,Jewelry,glass,1392–1910,Jewellery,https://openaccess-cdn.clevelandart.org/1917.1063/1917.1063_web.jpg
CLE_94102,Cleveland Museum of Art,Offering Table,Sculpture,"limestone, originally painted",1069–656 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.654/1914.654_web.jpg
CLE_122572,Cleveland Museum of Art,Altar Frontal: Scenes from the Childhood of Christ,Tapestry,"Wool, silk, gold thread; tapestry weave",c. 1500,Jewellery,https://openaccess-cdn.clevelandart.org/1942.826/1942.826_web.jpg
CLE_101394,Cleveland Museum of Art,Black-Topped Bowl,Vessels,Nile silt,4000–3000 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1920.2006/1920.2006_web.jpg
CLE_133227,Cleveland Museum of Art,Engaged Capital with Human Figures and Foliage,Sculpture,limestone,300s–400s CE,Statuary,https://openaccess-cdn.clevelandart.org/1955.61/1955.61_web.jpg
CLE_94648,Cleveland Museum of Art,Bead in the Form of a Shell,Jewelry,gold,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.25/1915.25_web.jpg
CLE_119846,Cleveland Museum of Art,Statuette of Harpocrates,Sculpture,"bronze, solid cast",305–30 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1940.668/1940.668_web.jpg
CLE_94649,Cleveland Museum of Art,Fragments of an Amuletic Cylinder,Amulets,"gold, feldspar, and rock crystal",2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.26/1915.26_web.jpg
CLE_94674,Cleveland Museum of Art,Fragment of a Mirror Disk,Cosmetic Objects,bronze,2040–1648 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1915.33/1915.33_web.jpg
CLE_93998,Cleveland Museum of Art,Statuette of Osiris,Sculpture,"black copper (?), hollow cast",664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.571.a/1914.571.a_web.jpg
CLE_122514,Cleveland Museum of Art,Head of Osiris and Statuette,Sculpture,bronze,664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1942.778/1942.778_web.jpg
CLE_94065,Cleveland Museum of Art,Long-Necked Flask with Lid,Vessels,travertine,1401–1353 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.619.a/1914.619.a_web.jpg
CLE_159000,Cleveland Museum of Art,Head,Sculpture,terracotta,thermoluminescence date 20–620 CE,Statuary,https://openaccess-cdn.clevelandart.org/1995.21/1995.21_web.jpg
CLE_94638,Cleveland Museum of Art,Scarab,Scarabs,turquoise-glazed steatite,1648–1540 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.18/1915.18_web.jpg
CLE_122515,Cleveland Museum of Art,Head of Osiris,Sculpture,"bronze, hollow cast",664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1942.778.1/1942.778.1_web.jpg
CLE_94353,Cleveland Museum of Art,Book of the Dead of Buiruhar(mut),Funerary Equipment,papyrus,1000–900 BCE,Reliefs,https://openaccess-cdn.clevelandart.org/1914.733/1914.733_web.jpg
CLE_114220,Cleveland Museum of Art,Qur'an Manuscript Folio,Drawing,"ink, gold, and colors on paper",1300s–1400s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.473/1933.473_web.jpg
CLE_114222,Cleveland Museum of Art,Qur'an Manuscript Folio (recto) [Right side of Bifolio],Drawing,"ink, gold, and colors on paper",1300s–1400s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.473.1.a/1933.473.1.a_web.jpg
CLE_114223,Cleveland Museum of Art,Qur'an Manuscript Folio (verso) (right side of bifolio),Drawing,"ink, gold, and colors on paper",1300s–1400s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.473.1.b/1933.473.1.b_web.jpg
CLE_114221,Cleveland Museum of Art,Qur'an Manuscript Folio (recto; verso) [Right side of Bifolio],Drawing,"ink, gold, and colors on paper",1300s–1400s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.473.1/1933.473.1_web.jpg
CLE_170528,Cleveland Museum of Art,Leaf from a Qur'an,Manuscript,"ink, gold, color on pink paper",1300s,Jewellery,https://openaccess-cdn.clevelandart.org/2013.102/2013.102_web.jpg
CLE_114225,Cleveland Museum of Art,Qur'an Manuscript Folio (recto) (left side of bifolio),Drawing,"ink, gold, and colors on paper",1300s–1400s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.473.2.a/1933.473.2.a_web.jpg
CLE_114227,Cleveland Museum of Art,Qur'an Manuscript Folio,Drawing,"ink, gold, and colors on paper",1300s–1400s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.474/1933.474_web.jpg
CLE_114229,Cleveland Museum of Art,Qur'an Manuscript Folio (verso),Drawing,"ink, gold, and colors on paper",1300s–1400s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.474.b/1933.474.b_web.jpg
CLE_153437,Cleveland Museum of Art,Bes Lamp,Vessels,Nile silt clay,100 BCE–100 CE,Pottery,https://openaccess-cdn.clevelandart.org/1987.1017/1987.1017_web.jpg
CLE_133238,Cleveland Museum of Art,Pediment with an Eagle,Sculpture,limestone,400s,Statuary,https://openaccess-cdn.clevelandart.org/1955.62/1955.62_web.jpg
CLE_133297,Cleveland Museum of Art,Keystone of an Arch: Female Bust within a Medallion Supported by Angels,Sculpture,limestone,400s,Statuary,https://openaccess-cdn.clevelandart.org/1955.67/1955.67_web.jpg
CLE_114224,Cleveland Museum of Art,Qur'an Manuscript Folio (recto; verso) [Left side of Bifolio],Drawing,"ink, gold, and colors on paper",1300s–1400s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.473.2/1933.473.2_web.jpg
CLE_122516,Cleveland Museum of Art,Statuette: Seated Mummiform Deity,Sculpture,"bronze, solid cast",664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1942.778.2/1942.778.2_web.jpg
CLE_94086,Cleveland Museum of Art,Hathor Jar,Vessels,Nile silt ware,1391–1337 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.640/1914.640_web.jpg
CLE_95073,Cleveland Museum of Art,Water Jar (Globular Jar),Vessels,marl clay,1980–1801 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1915.61/1915.61_web.jpg
CLE_170530,Cleveland Museum of Art,Leaf from a Qur'an (verso),Manuscript,"ink, gold, color on pink paper",1300s,Jewellery,https://openaccess-cdn.clevelandart.org/2013.102.b/2013.102.b_web.jpg
CLE_95006,Cleveland Museum of Art,Head of a King or Osiris,Sculpture,graywacke,1900–1915,Statuary,https://openaccess-cdn.clevelandart.org/1915.557/1915.557_web.jpg
CLE_94338,Cleveland Museum of Art,Shawabty Box of Bakenmut,Funerary Equipment,gessoed and painted buckthorn wood,1000–900 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.719/1914.719_web.jpg
CLE_133216,Cleveland Museum of Art,Frieze with Foliage and Grapes,Sculpture,limestone,300s–400s CE,Statuary,https://openaccess-cdn.clevelandart.org/1955.60/1955.60_web.jpg
CLE_110021,Cleveland Museum of Art,Votive Relief of a Ram Deity,Sculpture,limestone,305–30 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1928.626/1928.626_web.jpg
CLE_94032,Cleveland Museum of Art,Statuette of Osiris,Funerary Equipment,painted terracotta,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.600/1914.600_web.jpg
CLE_94087,Cleveland Museum of Art,Shawabty Jar with Lid,Funerary Equipment,Nile silt ware,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.641/1914.641_web.jpg
CLE_94091,Cleveland Museum of Art,Shawabty Jar with Lid,Funerary Equipment,Nile silt ware; lid of limestone,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.642.a/1914.642.a_web.jpg
CLE_94361,Cleveland Museum of Art,Ear Stud,Amulets,turquoise faience,1540–1069 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.740/1914.740_web.jpg
CLE_94093,Cleveland Museum of Art,Shawabty Jar with Lid,Funerary Equipment,Nile silt ware,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.643/1914.643_web.jpg
CLE_94185,Cleveland Museum of Art,Weight in the Form of a Bull or Cow,Implements,"tin-bronze, solid cast",1540–1296 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.711/1914.711_web.jpg
CLE_93997,Cleveland Museum of Art,Statuette of Osiris,Sculpture,"black copper (?), hollow cast",664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.571/1914.571_web.jpg
CLE_94490,Cleveland Museum of Art,Female Offering Bearer,Funerary Equipment,painted cedar,1980–1801 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.809/1914.809_web.jpg
CLE_94512,Cleveland Museum of Art,Shawabty Jar with Lid,Funerary Equipment,Nile silt ware; lid of limestone,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.829/1914.829_web.jpg
CLE_94066,Cleveland Museum of Art,Long-Necked Flask with Lid (Lid),Vessels,travertine,1401–1353 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.619.b/1914.619.b_web.jpg
CLE_97009,Cleveland Museum of Art,Finger Ring,Jewelry,silver,1069–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1916.654/1916.654_web.jpg
CLE_94508,Cleveland Museum of Art,Plasterer's Float,Implements,travertine,1980–1648 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.825/1914.825_web.jpg
CLE_97013,Cleveland Museum of Art,Ring with Aegis of Nepthys,Jewelry,turquoise faience,945–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1916.659/1916.659_web.jpg
CLE_94064,Cleveland Museum of Art,Long-Necked Flask with Lid,Vessels,travertine,1401–1353 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.619/1914.619_web.jpg
CLE_94664,Cleveland Museum of Art,Kohl Jar with Lid,Vessels,travertine,1980–1801 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1915.31/1915.31_web.jpg
CLE_94100,Cleveland Museum of Art,Palette in the Form of a Turtle,Implements,slate,Forgery of the early 20th Century,Unclassified,https://openaccess-cdn.clevelandart.org/1914.652/1914.652_web.jpg
CLE_94107,Cleveland Museum of Art,Fragment of Relief,Sculpture,limestone,INVALID,Statuary,https://openaccess-cdn.clevelandart.org/1914.659/1914.659_web.jpg
CLE_94357,Cleveland Museum of Art,Bes Head Amulet,Amulets,turquoise blue faience,1069–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.737/1914.737_web.jpg
CLE_94787,Cleveland Museum of Art,Ax Head,Implements,flint,1886–1648 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1915.35/1915.35_web.jpg
CLE_101373,Cleveland Museum of Art,Decorated Jar with Rope Pattern,Vessels,marl clay,4000–3000 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1920.1986/1920.1986_web.jpg
CLE_94010,Cleveland Museum of Art,Deep Bowl,Vessels,bronze,305–30 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.581/1914.581_web.jpg
CLE_94036,Cleveland Museum of Art,Model Boat,Funerary Equipment,gessoed and painted sycamore fig,2040–1648 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.604/1914.604_web.jpg
CLE_94048,Cleveland Museum of Art,Decorated Bowl,Vessels,turquoise faience with black painted decoration,1980–1801 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.608/1914.608_web.jpg
CLE_94639,Cleveland Museum of Art,Cowroid,Scarabs,glazed steatite,1450–1350 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.19/1915.19_web.jpg
CLE_94001,Cleveland Museum of Art,"Statuette of Seated God, probably Osiris-lah",Sculpture,"bronze, solid cast",664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.573/1914.573_web.jpg
CLE_94092,Cleveland Museum of Art,Shawabty Jar with Lid (lid),Funerary Equipment,Nile silt ware; lid of limestone,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.642.b/1914.642.b_web.jpg
CLE_94347,Cleveland Museum of Art,Scribe's Palette,Implements,wood,1540–1186 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.727/1914.727_web.jpg
CLE_94355,Cleveland Museum of Art,Djed-Pillar,Amulets,bright turquoise green faience,664–525 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.735/1914.735_web.jpg
CLE_114240,Cleveland Museum of Art,Leaf from a Qur'an (verso),Drawing,"ink, gold, and colors on paper",1000s-1100s,Jewellery,https://openaccess-cdn.clevelandart.org/1933.481.b/1933.481.b_web.jpg
CLE_94376,Cleveland Museum of Art,Amulet of Mut,Amulets,turquoise faience,1069–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.755/1914.755_web.jpg
CLE_94028,Cleveland Museum of Art,Statuette of Osiris,Funerary Equipment,painted terracotta,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.598/1914.598_web.jpg
CLE_94081,Cleveland Museum of Art,Canopic Jar with Lid (lid),Funerary Equipment,limestone,1540–1296 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.631.b/1914.631.b_web.jpg
CLE_94666,Cleveland Museum of Art,Kohl Jar with Lid (lid),Vessels,travertine,1980–1801 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1915.31.b/1915.31.b_web.jpg
CLE_94197,Cleveland Museum of Art,Jewelry of Senbi,Jewelry,blue-to-turquoise faience,1980–1801 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.716.e/1914.716.e_web.jpg
CLE_94021,Cleveland Museum of Art,Shawabty,Funerary Equipment,limestone,forgery of the early 20th century,Statuary,https://openaccess-cdn.clevelandart.org/1914.591/1914.591_web.jpg
CLE_94196,Cleveland Museum of Art,Jewelry of Senbi,Jewelry,blue-to-turquoise faience,1980–1801 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.716.d/1914.716.d_web.jpg
CLE_94054,Cleveland Museum of Art,Situla,Vessels,turquoise faience,715–332 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.611/1914.611_web.jpg
CLE_94358,Cleveland Museum of Art,Hamadryas Baboon Amulet,Amulets,faience,1540–1069 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.738/1914.738_web.jpg
