ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL
HAM_99170,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01660_dynmc
HAM_99171,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01619_dynmc
HAM_99180,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01649_dynmc
HAM_99181,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01653_dynmc
HAM_99182,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01655_dynmc
HAM_99183,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01654_dynmc
HAM_99184,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01613_dynmc
HAM_99185,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01749_dynmc
HAM_99186,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01620_dynmc
HAM_99187,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01584_dynmc
HAM_99188,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01750_dynmc
HAM_99189,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01555_dynmc
HAM_99190,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01561_dynmc
HAM_99191,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01579_dynmc
HAM_99192,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01567_dynmc
HAM_99193,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01565_dynmc
HAM_99194,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01557_dynmc
HAM_99195,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01551_dynmc
HAM_99196,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01546_dynmc
HAM_99197,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01711_dynmc
HAM_99198,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01706_dynmc
HAM_99199,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01708_dynmc
HAM_99200,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01705_dynmc
HAM_99201,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01674_dynmc
HAM_99202,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01662_dynmc
HAM_99203,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01560_dynmc
HAM_99204,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01549_dynmc
HAM_99207,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01688_dynmc
HAM_99208,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01622_dynmc
HAM_99209,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01757_dynmc
HAM_99210,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01573_dynmc
HAM_99211,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01574_dynmc
HAM_99212,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01712_dynmc
HAM_99213,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01576_dynmc
HAM_99214,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01539_dynmc
HAM_99215,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01518_dynmc
HAM_99216,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01550_dynmc
HAM_99217,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01535_dynmc
HAM_99218,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01506_dynmc
HAM_99219,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01536_dynmc
HAM_99220,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01527_dynmc
HAM_99221,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01525_dynmc
HAM_99222,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01523_dynmc
HAM_99223,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01534_dynmc
HAM_99224,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01520_dynmc
HAM_99225,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01511_dynmc
HAM_99226,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01657_dynmc
HAM_99227,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01756_dynmc
HAM_99228,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01755_dynmc
HAM_99229,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01623_dynmc
HAM_99230,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01752_dynmc
HAM_99231,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01583_dynmc
HAM_99232,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01531_dynmc
HAM_99233,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01537_dynmc
HAM_99234,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01543_dynmc
HAM_99235,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01538_dynmc
HAM_99236,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01528_dynmc
HAM_99237,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01526_dynmc
HAM_99238,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01521_dynmc
HAM_99239,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01504_dynmc
HAM_99240,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01516_dynmc
HAM_99241,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01508_dynmc
HAM_99242,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01513_dynmc
HAM_99249,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01661_dynmc
HAM_99250,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01616_dynmc
HAM_99251,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01617_dynmc
HAM_99252,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01678_dynmc
HAM_99253,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01552_dynmc
HAM_99254,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01530_dynmc
HAM_99255,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01524_dynmc
HAM_99256,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01532_dynmc
HAM_99257,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01519_dynmc
HAM_99258,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01545_dynmc
HAM_99259,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01515_dynmc
HAM_99260,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01503_dynmc
HAM_99263,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01500_dynmc
HAM_99279,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01710_dynmc
HAM_99280,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01665_dynmc
HAM_99281,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01689_dynmc
HAM_99282,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01669_dynmc
HAM_99283,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01667_dynmc
HAM_99284,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01670_dynmc
HAM_99285,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01548_dynmc
HAM_99286,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01702_dynmc
HAM_99290,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01743_dynmc
HAM_99291,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01656_dynmc
HAM_99292,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01615_dynmc
HAM_99293,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01728_dynmc
HAM_99294,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01614_dynmc
HAM_99295,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01618_dynmc
HAM_99296,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01746_dynmc
HAM_99297,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01747_dynmc
HAM_99415,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01647_dynmc
HAM_99416,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01630_dynmc
HAM_99417,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01632_dynmc
HAM_99418,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01585_dynmc
HAM_99419,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01587_dynmc
HAM_99437,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01645_dynmc
HAM_99438,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01643_dynmc
HAM_99439,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01581_dynmc
HAM_99440,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01717_dynmc
HAM_99441,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01588_dynmc
HAM_99442,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01719_dynmc
HAM_99443,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01722_dynmc
HAM_99444,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01600_dynmc
HAM_99445,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01638_dynmc
HAM_99446,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01593_dynmc
HAM_99447,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01598_dynmc
HAM_99448,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01601_dynmc
HAM_99449,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01604_dynmc
HAM_99450,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01639_dynmc
HAM_99451,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01681_dynmc
HAM_99452,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01682_dynmc
HAM_99453,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01684_dynmc
HAM_99460,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01627_dynmc
HAM_99461,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01644_dynmc
HAM_99462,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01628_dynmc
HAM_99463,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01624_dynmc
HAM_99464,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01629_dynmc
HAM_99465,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01590_dynmc
HAM_99466,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01713_dynmc
HAM_99467,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01724_dynmc
HAM_99468,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01635_dynmc
HAM_99469,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01633_dynmc
HAM_99470,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01636_dynmc
HAM_99471,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01592_dynmc
HAM_99472,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01609_dynmc
HAM_99473,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01605_dynmc
HAM_99474,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01637_dynmc
HAM_99475,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01599_dynmc
HAM_99477,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01582_dynmc
HAM_99478,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01591_dynmc
HAM_99479,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01716_dynmc
HAM_99480,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01723_dynmc
HAM_99481,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01631_dynmc
HAM_99482,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01640_dynmc
HAM_99483,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01648_dynmc
HAM_99484,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01594_dynmc
HAM_99485,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01603_dynmc
HAM_99486,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01607_dynmc
HAM_99487,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01676_dynmc
HAM_99488,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01595_dynmc
HAM_99494,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01642_dynmc
HAM_99495,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01625_dynmc
HAM_99496,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01577_dynmc
HAM_99497,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01575_dynmc
HAM_99498,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01586_dynmc
HAM_99499,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01715_dynmc
HAM_99500,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01589_dynmc
HAM_99501,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01578_dynmc
HAM_99502,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01714_dynmc
HAM_99503,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01718_dynmc
HAM_99504,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01721_dynmc
HAM_99505,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01720_dynmc
HAM_99506,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01744_dynmc
HAM_99507,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01634_dynmc
HAM_99508,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01596_dynmc
HAM_99509,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01646_dynmc
HAM_99510,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01597_dynmc
HAM_99511,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01602_dynmc
HAM_99512,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01610_dynmc
HAM_99513,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01612_dynmc
HAM_99514,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01608_dynmc
HAM_99515,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01677_dynmc
HAM_99516,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01679_dynmc
HAM_99517,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01680_dynmc
HAM_99518,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01685_dynmc
HAM_99519,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01686_dynmc
HAM_99528,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01611_dynmc
HAM_99529,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01683_dynmc
HAM_99530,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01700_dynmc
HAM_99531,Harvard Art Museums,Sherd,Fragments,Ceramic,,Pottery,https://nrs.harvard.edu/urn-3:HUAM:CARP01687_dynmc
HAM_99801,Harvard Art Museums,Band with Stylized Figures and Riders,Textile Arts,"Wool and linen, tapestry weave",Byzantine period,Statuary,https://nrs.harvard.edu/urn-3:HUAM:763792
HAM_99828,Harvard Art Museums,Square with Sea Monsters,Textile Arts,"Tapestry, linen and wool",Byzantine period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:CARP05604_dynmc
HAM_99858,Harvard Art Museums,Fragment with Flowers and Putti,Textile Arts,Fiber,Byzantine period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:CARP06695_dynmc
HAM_99860,Harvard Art Museums,Coptic Textile,Textile Arts,Wool,Byzantine period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:CARP06694_dynmc
HAM_99994,Harvard Art Museums,Band with Fringe,Textile Arts,"Linen and wool, tapestry woven",Byzantine period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:CARP06692_dynmc
HAM_100038,Harvard Art Museums,Fragment with Scenes in Roundels,Textile Arts,"Linen and wool, tapestry woven",Byzantine period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:CARP05616_dynmc
HAM_100122,Harvard Art Museums,Fragment with Floral Diaper Pattern,Textile Arts,"Linen and wool, tapestry woven",Byzantine period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:CARP06691_dynmc
HAM_117305,Harvard Art Museums,Gold Uraeus,Amulets,Gold,,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV028923_dynmc
HAM_117306,Harvard Art Museums,Sistrum,Musical Instruments,Copper alloy,Late Period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:INV029661_dynmc
HAM_117323,Harvard Art Museums,Egitto-Phoenician Ivory Head of a Duck,Sculpture,Ivory,,Statuary,https://nrs.harvard.edu/urn-3:HUAM:INV028377_dynmc
HAM_117373,Harvard Art Museums,Hellenistic Alabaster Head,Sculpture,Alabaster,Ptolemaic period,Statuary,https://nrs.harvard.edu/urn-3:HUAM:INV108297_dynmc
HAM_146549,Harvard Art Museums,Male Head,Sculpture,Black granite(?),Middle Kingdom,Statuary,https://nrs.harvard.edu/urn-3:HUAM:CARP09549_dynmc
HAM_147188,Harvard Art Museums,Apis Bull,Sculpture,Mixed copper alloy,Modern,Statuary,https://nrs.harvard.edu/urn-3:HUAM:CARP09565_dynmc
HAM_148027,Harvard Art Museums,Baboon,Sculpture,Limestone,Late Period,Statuary,https://nrs.harvard.edu/urn-3:HUAM:CARP09528_dynmc
HAM_148447,Harvard Art Museums,Small Standing Male Figure,Sculpture,Faience,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:CARP09552_dynmc
