ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL
MET_543957,Met Museum,Cosmetic jar with lid,"Ointment jar, lid",Travertine (Egyptian alabaster),Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.1441a-b_EGDP012734.jpg
MET_543958,Met Museum,Cosmetic jar,Ointment jar,Travertine (Egyptian alabaster),Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.1442_EGDP012736.jpg
MET_543959,Met Museum,Large Sealed Storage Jar,Large Sealed Storage Jar,"Travertine (Egyptian alabaster), linen, mud",New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/EG104.jpg
MET_543960,Met Museum,Kohl Jar with the Lid Tied in Place and Kohl Stick,"Kohl jar, stick","Travertine (Egyptian alabaster), linen, linen cord, ebony",New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-36_3_190a–c_EGDP025887.jpg
MET_543961,Met Museum,Kohl Jar and Stick (with 16.10.373c),Kohl jar,Travertine (Egyptian alabaster),Second Intermediate Period–Early New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP278088.jpg
MET_543963,Met Museum,Cosmetic container decorated with a pair of Bes-images,"Kohl Tube, double, Bes-image","Steatite, glazed",New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP-39608-001.jpg
MET_543964,Met Museum,Ointment jar,Ointment jar,Travertine (Egyptian alabaster),Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.15a (1).jpg
MET_543965,Met Museum,Ointment Jar,Ointment jar,Travertine (Egyptian alabaster),Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.15b (1).jpg
MET_543966,Met Museum,Ointment jar,Ointment jar,Travertine (Egyptian alabaster),Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/04.18.47ab.jpg
MET_543967,Met Museum,Ointment jar and cover,Ointment jar,Anhydrite,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP286916.jpg
MET_543968,Met Museum,Royal vessel of the reign of Pepi II,"Ointment jar, Pepi II",Travertine (Egyptian alabaster),Old Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-12_182_17_EGDP033547.jpg
MET_543969,Met Museum,Ointment jar with lid,"Ointment jar, lid",Travertine (Egyptian alabaster),Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.1439a-b_EGDP012735.jpg
MET_543971,Met Museum,Ointment Jar,"Vase, stone, flaring",Travertine (Egyptian alabaster),New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP276008.jpg
MET_543972,Met Museum,Ointment Jar of Sithathoryunet,"Ointment jar, Sithathoryunet","Obsidian, gold",Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/16.1.33a_EGDP017546.jpg
MET_543975,Met Museum,Ointment jar of Sithathoryunet,"Ointment jar, Sithathoryunet",Travertine (Egyptian alabaster),Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/16.1.37a-b_EGDP017558.jpg
MET_543977,Met Museum,Ointment jar,Ointment jar,Black serpentinite,Second Intermediate Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP276166.jpg
MET_543979,Met Museum,Kohl Jar of Sithathoryunet,"Kohl jar, Sithathoryunet","Obsidian, gold",Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/16.1.36a-b_EGDP017550.jpg
MET_543982,Met Museum,Kohl Jar,"Kohl jar, blue marble",Anhydrite,Late Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-13_180_19a–c_EGDP032868.jpg
MET_543983,Met Museum,Kohl jar,"Kohl jar, pot, neck, cover",Anhydrite,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP157549.jpg
MET_543984,Met Museum,Jar for Eye Paint (kohl) with Attached Stand,"Kohl jar, four-legged stand",Anhydrite,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP286912.jpg
MET_543985,Met Museum,Jar for Eye Paint (kohl),Kohl jar,Black stone,Late Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-10_130_1272a–c_EGDP032871.jpg
MET_543986,Met Museum,Kohl jar,Kohl jar,Serpentinite,Late Middle Kingdom - early Second Intermediate Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-33_1_15a–c_EGDP032866.jpg
MET_543988,Met Museum,Kohl jar,Kohl jar,Serpentinite,Second Intermediate Period–Early New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP276022.jpg
MET_543989,Met Museum,Kohl jar with lid,Kohl jar,Serpentinite,Second Intermediate Period–Early New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP276023.jpg
MET_543990,Met Museum,Kohl Jar,Kohl jar,"Serpentinite, galena",New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP116088.jpg
MET_543992,Met Museum,Perfume bottle in the shape of a hes-vase inlaid with the figure of a princess,"Small bottle in the shape of a hes-vase, figure of princess on lotus","Travertine (Egyptian alabaster), carnelian, obsidian,gold,  and colored glass inlay","New Kingdom, Amarna Period",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP310890.jpg
MET_543993,Met Museum,See 09.180.18,See 09.180.18,"limestone, paint",Old Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/image-number-only.jpg
MET_543994,Met Museum,Scenes from a King's Thirty-Year Jubilee,"Relief, Snefru (?), heb-sed","Limestone, paint",Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT259173.jpg
MET_543995,Met Museum,"Inscribed Lintel from the Tomb of the Overseer of Priests and Keeper of the Sacred Cattle Mereri, Describing His Exemplary Life","Relief, tomb of Mereri",Limestone,First Intermediate Period,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/98.4.2a-c_EGDP015892.jpg
MET_543996,Met Museum,Relief from an Offering Niche,"Relief, offering niche","Limestone, paint",First Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/10.175.72_EGDP016828.jpg
MET_543997,Met Museum,Relief from the Offering Niche of Inpuemhat,"False Door, niche of Inpuemhat",Limestone,First Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/10.175.71_EGDP016827.jpg
MET_543998,Met Museum,Statue of Kaipunesut,"Statue, Kaipunesut","Wood, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/268829.jpg
MET_543999,Met Museum,Statue of Idi,"Statue, Idi",Limestone,Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-16960-01.jpg
MET_544001,Met Museum,Offering slab for seven oils of Ankhwadjes,"Offering slab, seven oils",Travertine (Egyptian alabaster),Old Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/11-150-1a.jpg
MET_544002,Met Museum,Tablet from a foundation deposit of King Mentuhotep II,"Foundation Deposit Tablet, Mentuhotep II",Wood,Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP170911.jpg
MET_544003,Met Museum,Tablet from the foundation deposit of Mentuhotep II,"Foundation Deposit Tablet, Mentuhotep II",Travertine (Egyptian alabaster),Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/135847.jpg
MET_544005,Met Museum,Stela of the Gatekeeper Maati,"Stela, Maati",Limestone,First Intermediate Period,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP352181.jpg
MET_544007,Met Museum,"Funerary stela of ""follower [of the king ?]"" Megegi and his wife Henit","Stela, Megegi, Henit, Attendant","Limestone, paint",First Intermediate Period,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/14.2.6.JPG
MET_544009,Met Museum,Relief with two officials or sons of the Vizier Dagi,"Relief, Tomb of Dagi","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP322062.jpg
MET_544015,Met Museum,Fluted bottle with lid,"Bottle, fluted",Anhydrite,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP276159.jpg
MET_544018,Met Museum,Carinated Stone Jar with Rope Pattern,"Jar, carinated, rope pattern",Limestone,New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP116109.jpg
MET_544019,Met Museum,Amphora,"Jar, amphora",Indurated limestone,New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/26.2.31.JPG
MET_544020,Met Museum,Two-Handled Ointment Jar,"Jar, ointment, two handled",Crystalline and banded travertine (Egyptian alabaster),New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/18.8.18.front.jpg
MET_544021,Met Museum,Jug,"Jug, ring base",Serpentinite,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/38-2-17.jpg
MET_544022,Met Museum,Cypriote ring based juglet,"Juglet, Cypriot, ring based","Pottery, black ware",New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP112641.jpg
MET_544023,Met Museum,Jug,Jug,Travertine (Egyptian alabaster),New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP112642.jpg
MET_544024,Met Museum,Cosmetic jar,Cosmetic jar,Travertine (Egyptian alabaster),New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.1435.jpg
MET_544025,Met Museum,"Jar, piriform","Jar, piriform",Travertine (Egyptian alabaster),New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP278090.jpg
MET_544026,Met Museum,Bag-shaped Jar,"Jar, bag shaped",Travertine (Egyptian alabaster),New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/44.4.82_gal.jpg
MET_544028,Met Museum,Wide-Necked Cosmetic Jar,"Jar, wide necked",Travertine (Egyptian alabaster),New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP276007.jpg
MET_544034,Met Museum,Head of a monkey from an ointment vessel,"Ointment jar fragment, monkey head",Serpentinite,Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/1970.184.3_EGDP010831.jpg
MET_544035,Met Museum,Ointment jar in the shape of a baboon,"Ointment jar, baboon",Anhydrite,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP286913.jpg
MET_544036,Met Museum,Ointment vessel in the shape of two baboons holding a jar,"Ointment jar, baboons holding a jar",Anhydrite,Middle Kingdom–Second Intermediate Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP276157.jpg
MET_544037,Met Museum,Ointment Bowl with Two Monkeys in Relief,"Ointment bowl, baboons",Anhydrite,Middle Kingdom–early New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/30.8.139.jpg
MET_544039,Met Museum,Cosmetic Vessel in the Shape of a Cat,"Vessel, cat","Travertine (Egyptian alabaster), copper, quartz crystal, paint",Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DT532.jpg
MET_544040,Met Museum,Ointment vase in the shape of a bolti fish,"Ointment jar, bolti fish",Anhydrite,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP276154.jpg
MET_544041,Met Museum,Ointment vase in the shape of a bolti fish,"Ointment jar, bolti fish",Travertine (Egyptian alabaster),Middle Kingdom–early New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP276156.jpg
MET_544042,Met Museum,Perfume Vessel in the Shape of Two Trussed Ducks,"Bottle, perfume, trussed ducks","Anhydrite, eyes inlaid with a porous material inside copper rims",Late Second Intermediate Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DT226129.jpg
MET_544043,Met Museum,Cosmetic Vessel in the Shape of a Dwarf,"Cosmetic jar, Dwarf",Travertine (Egyptian alabaster) (?),"New Kingdom, Amarna Period",Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-17_190_1963_EGDP036965.jpg
MET_544044,Met Museum,Palette Depicting a Pair of Mud Turtles,"Palette, mud turtle",Greywacke,"Predynastic, early Naqada II",Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP244958.jpg
MET_544045,Met Museum,Dish in the shape of a leaf,"Dish, lotus leaf",Greywacke,Early Dynastic Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP250955.jpg
MET_544046,Met Museum,Cosmetic dish in the shape of a lotus flower and buds,"Cosmetic dish, lotus flower, lotus buds",Steatite,"New Kingdom, Ramesside",Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_7_2_EGDP031302.jpg
MET_544047,Met Museum,Cosmetic Spoon in the Shape of a Tilapia with Water Lilies,"Cosmetic spoon, tilapia, water lilies",Travertine (Egyptian alabaster),New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/17.190.1966_EGDP017771.jpg
MET_544048,Met Museum,Cosmetic dish in the shape of a bound antelope,"Cosmetic dish, bound antelope",Steatite,"New Kingdom, Ramesside",Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_8_84_EGDP035985.jpg
MET_544050,Met Museum,Cosmetic spoon with duck-head handle,"Cosmetic, spoon, duck, goose, bird",Travertine (Egyptian alabaster),New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/10.130.1283_EGDP017772.jpg
MET_544052,Met Museum,Model of a trussed ox,"Model ox, trussed","Wood, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/26.3.103_EGDP013605.jpg
MET_544053,Met Museum,Head of a Female Figure from the Tomb of Khety,"Head, female statuette, from tomb of Khety","Wood, paint and paste fill",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/26.3.104a_EGDP011739.jpg
MET_544054,Met Museum,Hedgehog,"Amulet, Hedgehog",Faience,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DT6212.jpg
MET_544055,Met Museum,Head of a woman,"Head, woman","Ivory (Hippopotamus), Egyptian blue (traces)",New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-1989_281_93_EGDP026390.jpg
MET_544056,Met Museum,Akhenaten Sacrificing a Duck,"Talatat, Akhenaten, duck","Limestone, paint","New Kingdom, Amarna Period",Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT545.jpg
MET_544057,Met Museum,Hand Clutching an Olive Branch,"Talatat, olive branch","Limestone, paint","New Kingdom, Amarna Period",Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT8197.jpg
MET_544058,Met Museum,Two Princesses,"Two princesses, daughters of Akhenaten","Limestone, paint","New Kingdom, Amarna Period",Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DT8191.jpg
MET_544059,Met Museum,Two bowing courtiers behind Nefertiti,"Talatat, courtiers, Nefertiti","Limestone, paint","New Kingdom, Amarna Period",Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT8192.jpg
MET_544060,Met Museum,Attendants in a Procession,"Talatat, attendants, foreigners","Limestone, paint","New Kingdom, Amarna Period",Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT8198.jpg
MET_544061,Met Museum,Male and Female Attendants,"Talatat, attendants","Limestone, paint","New Kingdom, Amarna Period",Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT8195.jpg
MET_544062,Met Museum,Horses Harnessed to a Chariot,"Talatat, horses","Limestone, paint","New Kingdom, Amarna Period",Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT8203.jpg
MET_544063,Met Museum,Desert Scene with Antelope,"Talatat, desert scene","Limestone, paint","New Kingdom, Amarna Period",Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT8207.jpg
MET_544064,Met Museum,Grapevine,"Talatat, Grapevine","Limestone, paint","New Kingdom, Amarna Period",Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT8209.jpg
MET_544065,Met Museum,Ripe barley,"Talatat, grain","Limestone, paint","New Kingdom, Amarna Period",Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT1014.jpg
MET_544066,Met Museum,Handle Depicting a Lion Subduing a Nubian,"Protome, whip handle, lion, Nubian","Egyptian blue, gold","New Kingdom, Ramesside",Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DT226224.jpg
MET_544067,Met Museum,Hair Comb Decorated with Rows of Wild Animals,"Comb, ornamental (teeth missing)",Ivory,"Predynastic, Late Naqada III",Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP247659.jpg
MET_544068,Met Museum,Gazelle,"Figurine, Gazelle","Ivory (elephant), wood, blue-pigment inlay",New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-17702-001.jpg
MET_544069,Met Museum,Weight of 3 Deben in the Shape of a Gazelle,"Weight, 3 Deben, Gazelle",Bronze or copper alloy,New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT226230.jpg
MET_544070,Met Museum,Antelope Head,"Head, antelope","Greywacke, travertine (Egyptian alabaster), agate",Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT6857.jpg
MET_544071,Met Museum,Ibex-Shaped Design Amulet Inscribed With A Crocodile and A Fish,"Stamp seal, Ibex",Faience,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP228720.jpg
MET_544072,Met Museum,Ibex,"amulet, Ibex",Mottled semi-translucent quartz,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DT8964.jpg
MET_544073,Met Museum,Headband with Heads of Gazelles and a Stag Between Stars or Flowers,"Diadem, gazelles, stag",Gold,Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP140433.jpg
MET_544074,Met Museum,"Head of a Canid, possibly a Jackal","Head, canid, jackal possibly",Gypsum plaster,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP228709.jpg
MET_544075,Met Museum,Statue of Anubis as a recumbent canid,"Statuette, Anubis Recumbent","Limestone, originally painted black",End of Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP228716.jpg
MET_544077,Met Museum,Lion Cub,"Statuette, animal, lion",Quartzite,Early Dynastic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP244929.jpg
MET_544078,Met Museum,Amulet of a lion-headed Bastet,"Amulet, lion headed goddess",Faience,Third Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-27073-005.jpg
MET_544079,Met Museum,Handle of a Cosmetic Spoon in the Form of a Leopard,"Cosmetic spoon, handle, feline, leopard",Travertine (Egyptian alabaster),New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DT225892.jpg
MET_544080,Met Museum,Leopard-Head Girdle of Sithathoryunet,"Girdle, Sithathoryunet, leopard head","Gold, amethyst, diorite pellets (inside)",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP348608.jpg
MET_544081,Met Museum,Jerboa figurine,"Figurine, Jerboa",Faience,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.900_front.jpg
MET_544082,Met Museum,Jerboa figurine,"Figurine, Jerboa",Faience,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.901_left_3_4.jpg
MET_544083,Met Museum,Genet Amulet,"Amulet, Genet",Faience,Late Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP228712.jpg
MET_544084,Met Museum,Seal amulet in the shape of hedgehog,"Seal, hedgehog amulet",Glazed steatite,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/10.130.871_rp.jpg
MET_544085,Met Museum,Seal amulet in the shape of hedgehog,"Seal, hedgehog amulet",Faience,Late Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/10.130.884_rp.jpg
MET_544086,Met Museum,Seal amulet in the shape of hedgehog,"Seal, hedgehog amulet",Egyptian blue,Late Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/10.130.882_lp.jpg
MET_544087,Met Museum,Hare amulet,"Amulet, Hare",Faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP228721.jpg
MET_544088,Met Museum,Statuette of an animal symbolizing Re,"Statue, Otter, mongoose",Cupreous metal,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-27072-005.jpg
MET_544089,Met Museum,Relief Fragment Showing Waterfowl in a Clapnet,"Relief, water fowl",Painted limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/eg06.1231.1.jpg
MET_544090,Met Museum,Cosmetic Dish in the Shape of a Trussed Duck,"Cosmetic dish, duck",Hippopotamus ivory (tinted),"New Kingdom, Amarna Period",Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-40_2_2a_ b_EGDP036997.jpg
MET_544091,Met Museum,Cosmetic Dish in the Shape of a Trussed Duck,"Cosmetic dish, duck","Paint, stain","New Kingdom, Amarna Period",Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-40_2_3a_ b_EGDP037001.jpg
MET_544092,Met Museum,Striding Thoth,"Statuette, Thoth",Faience,Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-39665-005.jpg
MET_544093,Met Museum,Inlay depicting Thoth as the ibis with a Maat feather,"Inlay, Ibis, Maat feather",Faience,Late Period,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP234740.jpg
MET_544094,Met Museum,Butterfly amulet,"Amulet, Butterfly",Faience,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/22.1.1394_top.jpg
MET_546044,Met Museum,Shen (Protection) Motto Clasp,"Clasp, Shen amulet","Gold, carnelian",Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/68.136.23_01-16-07.jpg
MET_546047,Met Museum,Cosmetic spoon,"Cosmetic, spoon, woman",Bone,New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/51.172.2_EGDP017655.jpg
MET_546048,Met Museum,Cosmetic spoon,Cosmetic spoon,Bone,New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/51.172.3_EGDP017657.jpg
MET_546049,Met Museum,Cosmetic spoon,"Cosmetic, spoon",ivory,New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/51.172.4_EGDP017663.jpg
MET_546050,Met Museum,Cosmetic spoon,Cosmetic spoon,Ivory,New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/51.172.5_EGDP017659.jpg
MET_546051,Met Museum,Head of Horus for attachment,"Head, Horus","Cupreous metal, precious metal leaf",Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-52_95_2_EGDP023644.jpg
MET_546052,Met Museum,"Figurine of a kneeling god, probably Shu",Shu,faience,Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-39612-002.jpg
MET_546053,Met Museum,Ibis,"Figure, Ibis","Wood, gesso, linen, paint, bronze, glass (eyes)",Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP244257.jpg
MET_546054,Met Museum,Miniature Sistrophorous Statue,"Statue, Sistrophorous",Greywacke,Kushite Period–Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/54.28.1_front.jpg
MET_546056,Met Museum,Ring,"Ring, openwork",Faience,Third Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-30936-004.jpg
MET_546057,Met Museum,Royal bust,"Sculptor's model/votive, royal bust",Limestone,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP236804.jpg
MET_546060,Met Museum,Stela of the Heb Sed of Amenhotep III,"Stela, Heb Sed of Amenhotep III",Travertine (Egyptian alabaster),New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-55_78_EGDP036470.jpg
MET_546069,Met Museum,Blue-painted Storage jar,"Jar, blue painted",Pottery,"New Kingdom, Amarna Period",Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/55.92.2_EGDP019321.jpg
MET_546070,Met Museum,Two-sided stela of pluriform Thoth,"Stela, pluriform Thoth",Limestone,Roman Period,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP-38216-001.jpg
MET_546071,Met Museum,Bead in the Shape of an Acacia Seed,"Bead, acacia seed",Carnelian,Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/68.136.24_01-16-09.jpg
MET_546072,Met Museum,Recumbent Lion from a Bracelet,"Amulet, Lion","Stone, gold",Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/200315.jpg
MET_546074,Met Museum,Head of a cat,"Head, cat",Cupreous metal,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/40.5_EGDP014380.jpg
MET_546077,Met Museum,Earring with ibex head,"Earring, ibex head",Gold,Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP356244.jpg
MET_546079,Met Museum,"Lentoid Bottle (""New Year's Bottle"")","Lentoid Bottle, ""New Year's Bottle""",Faience,Late Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-29166-001.jpg
MET_546082,Met Museum,"Chain terminating in a leaf motif, and having a raised openwork clasp ornament","Chain, leaf motif, clasp ornament","gold, blue stone, emerald",Roman Period,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/vs40.9.11.jpg
MET_546083,Met Museum,Loop in loop chain with intricate openwork medallion at the clasp and a gold Bes pendant,"Chain, braided, Bes pendant",gold,Roman Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/vs40.9.12.jpg
MET_546084,Met Museum,Ring with intaglio of Harpokrates,"Ring, intaglio, Harpokrates",gold,Ptolemaic‒Roman Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/vsrings7.jpg
MET_546089,Met Museum,String of beads,"Beads, string","Carnelian, garnet, green feldspar, amethyst, green jasper, black and white mottled stone",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-40_9_23_EGDP031814.jpg
MET_546090,Met Museum,String of beads,"Beads, string",Blue faience,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-40_9_25_EGDP031817.jpg
MET_546091,Met Museum,Poppy-Bead Necklace,"Necklace, poppy bead",Faience,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/chrDP116810.jpg
MET_546098,Met Museum,Relief block depicting plucking and roasting fowl and herds crossing water,"Relief, reused door sill, cooking fowl",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/15.3.1164_EGDP011784.jpg
MET_546100,Met Museum,Censer,"Censer attachment, handle (?)",Leaded bronze,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_2_2_EGDP028071_2.jpg
MET_546101,Met Museum,"Model vase inscribed for Nebseny, First Prophet of Onuris","Model vase, Nebseny","Wood, paint",New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/41.2.3_EGDP018371.jpg
